playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8470090,Fredrik Norrena,G,CBJ,1973-11-29,190.0,"6' 0""",FIN,L,30,G
8478028,Fredrik Olofsson,L,DAL,1996-05-27,190.0,"6' 2""",SWE,L,42,L
8469464,Fredrik Sjostrom,L,TOR,1983-05-06,218.0,"6' 1""",SWE,L,11,L
8475268,Gabriel Bourque,L,WPG,1990-09-23,206.0,"5' 10""",CAN,L,57,L
8478506,Gabriel Carlsson,D,WSH,1997-01-02,192.0,"6' 5""",SWE,L,53,D
8475254,Gabriel Dumont,C,MIN,1990-10-06,190.0,"5' 10""",CAN,R,40,C
8480863,Gabriel Fortier,L,TBL,2000-02-06,173.0,"5' 10""",CAN,L,82,L
8476455,Gabriel Landeskog,L,COL,1992-11-23,215.0,"6' 1""",SWE,L,92,L
8480014,Gabriel Vilardi,R,LAK,1999-08-16,201.0,"6' 3""",CAN,R,42,C
8481813,Gaetan Haas,C,EDM,1992-01-31,181.0,"6' 0""",CHE,R,91,C
8479748,Gage Quinney,C,VGK,1995-07-29,200.0,"5' 11""",USA,L,72,C
8468090,Garnet Exelby,D,TOR,1981-08-16,215.0,"6' 1""",CAN,L,34,D
8477903,Garnet Hathaway,R,BOS,1991-11-23,210.0,"6' 2""",USA,R,21,R
8476343,Garret Sparks,G,LAK,1993-06-28,201.0,"6' 3""",USA,L,40,G
8475291,Garrett Mitchell,R,WSH,1991-09-02,198.0,"5' 11""",CAN,R,76,R
8479516,Garrett Pilon,C,WSH,1998-04-13,190.0,"6' 0""",CAN,R,40,C
8471011,Garrett Stafford,D,ARI,1980-01-28,207.0,"6' 1""",USA,R,36,D
8475253,Garrett Wilson,L,PIT,1991-03-16,199.0,"6' 2""",CAN,L,10,L
8469528,Garth Murray,C,ARI,1982-09-17,210.0,"6' 2""",CAN,L,41,C
8450900,Gary Roberts,L,T.B,1966-05-23,215.0,"6' 2""",CAN,L,10,L
8479945,Gavin Bayreuther,D,CBJ,1994-05-12,195.0,"6' 1""",USA,L,44,D
8476966,Gemel Smith,C,DET,1994-04-16,195.0,"5' 11""",CAN,L,28,C
8475073,Geoff Kinrade,D,T.B,1985-07-29,195.0,"6' 0""",CAN,L,56,D
8468095,George Parros,R,MTL,1979-12-29,224.0,"6' 5""",USA,R,15,R
8462060,Georges Laraque,R,MTL,1976-12-07,245.0,"6' 4""",CAN,R,17,R
8479424,German Rubtsov,C,PHI,1998-06-27,178.0,"6' 2""",RUS,L,50,C
8479933,Gerry Mayhew,C,ANA,1992-12-31,166.0,"5' 9""",USA,L,26,C
8471680,Gilbert Brule,C,ARI,1987-01-01,187.0,"5' 11""",CAN,R,8,C
8480213,Gilles Senn,G,N.J,1996-03-01,191.0,"6' 5""",CHE,R,31,G
8479613,Giovanni Fiore,L,ANA,1996-08-13,188.0,"6' 1""",CAN,L,90,L
8479379,Givani Smith,R,FLA,1998-02-27,210.0,"6' 2""",CAN,L,48,R
8462823,Glen Metropolit,C,MTL,1974-06-25,196.0,"5' 10""",CAN,R,15,C
8478446,Glenn Gawdin,C,ANA,1997-03-25,191.0,"6' 1""",CAN,R,42,C
8469920,Graham Mink,R,WSH,1979-05-21,225.0,"6' 2""",USA,R,52,R
8471482,Grant Clitsome,D,WPG,1985-04-14,211.0,"5' 11""",CAN,L,24,D
8480306,Grant Hutton,D,NYI,1995-07-25,207.0,"6' 4""",USA,R,7,D
8471253,Grant Lewis,D,ATL,1985-01-20,190.0,"6' 3""",USA,R,38,D
8460254,Greg De Vries,D,NSH,1973-01-04,205.0,"6' 2""",CAN,L,7,D
8470203,Greg Mauldin,L,COL,1982-06-10,195.0,"5' 11""",USA,R,20,L
8475735,Greg McKegg,C,NYR,1992-06-17,194.0,"6' 0""",CAN,L,42,C
8470735,Greg Moore,R,CBJ,1984-03-26,225.0,"6' 1""",USA,R,49,R
8474587,Greg Nemisz,R,CGY,1990-06-05,197.0,"6' 3""",CAN,R,33,R
8474688,Greg Pateryn,D,ANA,1990-06-20,223.0,"6' 3""",USA,R,29,D
8473867,Greg Rallo,C,FLA,1981-08-26,195.0,"6' 0""",USA,R,37,C
8468636,Greg Zanon,D,COL,1980-06-05,201.0,"5' 11""",CAN,L,4,D
8470169,Gregory Campbell,C,CBJ,1983-12-17,188.0,"6' 0""",CAN,L,9,C
8476345,Gregory Hofmann,C,CBJ,1992-11-13,194.0,"6' 0""",CHE,L,15,C
8471457,Gregory Stewart,L,MTL,1986-05-21,202.0,"6' 2""",CAN,L,36,L
8479969,Griffen Molino,C,VAN,1994-01-21,171.0,"5' 11""",USA,L,13,C
8476852,Griffin Reinhart,D,EDM,1994-01-24,212.0,"6' 4""",CAN,L,8,D
8480844,Grigori Denisenko,L,FLA,2000-06-24,186.0,"5' 11""",RUS,R,14,L
8478465,Guillaume Brisebois,D,VAN,1997-07-21,175.0,"6' 2""",CAN,L,56,D
8470708,Guillaume Desbiens,R,CGY,1985-04-20,210.0,"6' 2""",CAN,R,27,R
8471670,Guillaume Latendresse,L,OTT,1987-05-24,230.0,"6' 2""",CAN,L,73,L
8468707,Guillaume Lefebvre,L,BOS,1981-05-07,200.0,"6' 1""",CAN,L,92,L
8478055,Gustav Forsling,D,FLA,1996-06-12,186.0,"6' 0""",SWE,L,42,D
8480184,Gustav Lindstrom,D,DET,1998-10-20,190.0,"6' 2""",SWE,R,28,D
8474679,Gustav Nyquist,L,CBJ,1989-09-01,184.0,"5' 11""",SWE,L,14,R
8477467,Gustav Olofsson,D,SEA,1994-12-01,194.0,"6' 3""",SWE,L,23,D
8459628,Hal Gill,D,PHI,1975-04-06,243.0,"6' 7""",USA,L,75,D
8476854,Hampus Lindholm,D,BOS,1994-01-20,211.0,"6' 3""",SWE,L,47,D
8476849,Harri Pesonen,C,N.J,1988-08-06,195.0,"6' 0""",FIN,L,15,C
8474667,Harri Sateri,G,ARI,1989-12-29,205.0,"6' 1""",FIN,L,31,G
8476158,Harry Zolnierczyk,L,NSH,1987-09-01,180.0,"5' 11""",CAN,L,26,L
8478173,Hayden Hodgson,R,PHI,1996-03-02,208.0,"6' 2""",CAN,R,42,R
8477938,Haydn Fleury,D,TBL,1996-07-08,208.0,"6' 3""",CAN,L,4,D
8482148,Hendrix Lapierre,C,WSH,2002-02-09,180.0,"6' 0""",CAN,L,29,C
8480035,Henri Jokiharju,D,BUF,1999-06-17,193.0,"6' 0""",FIN,R,28,D
8479404,Henrik Borgstrom,C,CHI,1997-08-06,190.0,"6' 3""",FIN,L,95,C
8480164,Henrik Haapala,L,FLA,1994-02-28,165.0,"5' 9""",FIN,L,25,L
8475431,Henrik Karlsson,G,CGY,1983-11-27,209.0,"6' 6""",SWE,L,38,G
8468685,Henrik Lundqvist,G,NYR,1982-03-02,180.0,"6' 1""",SWE,L,30,G
8476868,Henrik Samuelsson,C,ARI,1994-02-07,219.0,"6' 3""",USA,R,55,C
8467876,Henrik Sedin,C,VAN,1980-09-26,183.0,"6' 2""",SWE,L,33,C
8466182,Henrik Tallinder,D,BUF,1979-01-10,209.0,"6' 4""",SWE,L,20,D
8468083,Henrik Zetterberg,C,DET,1980-10-09,197.0,"6' 0""",SWE,L,40,C
8477392,Hudson Fasching,R,NYI,,,,,,,
8470605,Hugh Jessiman,R,FLA,1984-03-28,221.0,"6' 6""",USA,R,28,R
8481597,Hugo Alnefelt,G,TBL,2001-06-04,177.0,"6' 2""",SWE,L,60,G
8481003,Hunter Drew,D,ANA,1998-10-21,191.0,"6' 2""",CAN,R,72,D
8480112,Hunter Miska,G,COL,1995-07-07,175.0,"6' 1""",USA,L,1,G
8477445,Hunter Shinkaruk,C,CGY,1994-10-13,181.0,"5' 10""",CAN,L,45,C
8474013,Ian Cole,D,TBL,1989-02-21,219.0,"6' 1""",USA,L,28,D
8459094,Ian Laperriere,R,PHI,1974-01-19,200.0,"6' 1""",CAN,R,14,R
8477452,Ian McCoshen,D,FLA,1995-08-05,217.0,"6' 3""",USA,L,12,D
8480070,Ian Mitchell,D,CHI,1999-01-18,173.0,"5' 11""",CAN,R,51,D
8470273,Ian White,D,DET,1984-06-04,191.0,"5' 10""",CAN,R,18,D
8480943,Igor Ozhiganov,D,TOR,1992-10-13,210.0,"6' 2""",RUS,R,92,D
8478048,Igor Shesterkin,G,NYR,1995-12-30,182.0,"6' 2""",RUS,L,31,G
8476336,Iiro Pakarinen,R,EDM,1991-08-25,212.0,"6' 1""",FIN,R,26,R
8476243,Iiro Tarkki,G,ANA,1985-07-01,190.0,"6' 2""",FIN,L,31,G
8475128,Ilkka Heikkinen,D,NYR,1984-11-13,205.0,"6' 2""",FIN,L,49,D
8470225,Ilkka Pikkarainen,R,N.J,1981-04-19,215.0,"6' 2""",FIN,R,17,R
8468524,Ilya Bryzgalov,G,ANA,1980-06-22,213.0,"6' 3""",RUS,L,80,G
8469454,Ilya Kovalchuk,L,WSH,1983-04-15,222.0,"6' 3""",RUS,R,17,L
8480950,Ilya Lyubushkin,D,BUF,1994-04-06,201.0,"6' 2""",RUS,R,46,D
8481624,Ilya Mikheyev,R,VAN,1994-10-10,195.0,"6' 3""",RUS,L,65,R
8478492,Ilya Samsonov,G,TOR,1997-02-22,208.0,"6' 3""",RUS,L,30,G
8478009,Ilya Sorokin,G,NYI,1995-08-04,190.0,"6' 3""",RUS,L,30,G
8471763,Ilya Zubov,C,OTT,1987-02-14,211.0,"6' 0""",RUS,L,53,C
8480019,Isaac Ratcliffe,L,PHI,1999-02-15,200.0,"6' 6""",CAN,L,76,L
8482192,Isaak Phillips,D,CHI,2001-09-28,193.0,"6' 3""",CAN,L,41,D
8480806,Isac Lundestrom,C,ANA,1999-11-06,187.0,"6' 0""",SWE,L,48,C
8477964,Ivan Barbashev,C,VGK,1995-12-14,187.0,"6' 0""",RUS,L,49,C
8480276,Ivan Chekhovich,L,S.J,1999-01-04,185.0,"5' 10""",RUS,L,82,L
8481031,Ivan Prosvetov,G,ARI,1999-03-05,175.0,"6' 5""",RUS,L,50,G
8478500,Ivan Provorov,D,PHI,1997-01-13,201.0,"6' 1""",RUS,L,9,D
8473582,Ivan Vishnevskiy,D,DAL,1988-02-18,193.0,"6' 0""",RUS,L,59,D
8475234,J-F Berube,G,CBJ,1991-07-13,177.0,"6' 1""",CAN,L,35,G
8464957,J-P Dumont,R,NSH,1978-04-01,205.0,"6' 1""",CAN,L,71,R
8478833,J.C. Beaudin,C,OTT,1997-03-25,196.0,"6' 1""",CAN,R,64,C
8482655,J.J. Moser,D,ARI,2000-06-06,172.0,"6' 1""",CHE,L,62,D
8476806,J.T. Brown,R,MIN,1990-07-02,166.0,"5' 10""",USA,R,23,R
8477456,J.T. Compher,L,COL,1995-04-08,193.0,"6' 0""",USA,R,37,L
8476468,J.T. Miller,C,VAN,1993-03-14,218.0,"6' 1""",USA,L,10,C
8477076,JC Lipon,R,WPG,1993-07-10,183.0,"6' 0""",CAN,R,46,R
8482175,JJ Peterka,R,BUF,2002-01-14,192.0,"5' 11""",DEU,L,77,R
8471312,JT Wyman,R,T.B,1986-02-27,209.0,"6' 2""",USA,R,12,R
8476958,Jaccob Slavin,D,CAR,1994-05-01,207.0,"6' 3""",USA,L,74,D
8482072,Jack Ahcan,D,BOS,1997-05-18,178.0,"5' 8""",USA,L,54,D
8475789,Jack Campbell,G,EDM,1992-01-09,197.0,"6' 2""",USA,L,36,G
8480835,Jack Drury,C,CAR,2000-02-03,174.0,"5' 11""",USA,L,72,C
8478403,Jack Eichel,C,VGK,1996-10-28,200.0,"6' 2""",USA,R,9,C
8474519,Jack Hillen,D,CAR,1986-01-24,190.0,"5' 10""",USA,L,38,D
8481559,Jack Hughes,C,NJD,2001-05-14,170.0,"5' 10""",USA,L,86,C
8471677,Jack Johnson,D,COL,1987-01-13,227.0,"6' 1""",USA,L,73,D
8479581,Jack LaFontaine,G,CAR,1998-01-06,204.0,"6' 2""",CAN,L,80,G
8480855,Jack McBain,C,ARI,2000-01-06,201.0,"6' 3""",CAN,L,22,C
8482097,Jack Quinn,R,BUF,2001-09-19,185.0,"6' 0""",CAN,R,22,R
8480056,Jack Rathbone,D,VAN,1999-05-20,177.0,"5' 10""",USA,L,3,D
8478268,Jack Rodewald,R,OTT,1994-02-14,189.0,"6' 2""",CAN,R,53,R
8478458,Jack Roslovic,C,CBJ,1997-01-29,187.0,"6' 1""",USA,R,28,C
8471681,Jack Skille,R,VAN,1987-05-19,216.0,"6' 1""",USA,R,9,R
8480021,Jack Studnicka,C,VAN,1999-02-18,171.0,"6' 1""",CAN,R,68,C
8482654,Jackson Cates,C,PHI,1997-09-28,190.0,"6' 0""",USA,L,59,C
8480879,Jacob Bernard-Docker,D,OTT,2000-06-30,190.0,"6' 0""",CAN,R,48,D
8480196,Jacob Bryson,D,BUF,1997-11-18,175.0,"5' 9""",CAN,L,78,D
8475185,Jacob Josefson,C,BUF,1991-03-02,196.0,"6' 0""",SWE,L,10,C
8478491,Jacob Larsson,D,OTT,1997-04-29,197.0,"6' 2""",SWE,L,32,D
8481422,Jacob Lucchini,C,OTT,1995-05-09,180.0,"6' 0""",CAN,L,36,C
8479439,Jacob MacDonald,D,SJS,,,,,,,
8474593,Jacob Markstrom,G,CGY,1990-01-31,206.0,"6' 6""",SWE,L,25,G
8479421,Jacob Moverare,D,LAK,1998-08-31,210.0,"6' 3""",SWE,L,57,D
8480954,Jacob Nilsson,C,CHI,1993-10-12,180.0,"5' 10""",SWE,L,67,C
8482150,Jacob Perreault,R,ANA,2002-04-15,192.0,"5' 11""",CAN,R,64,R
8480216,Jacob Peterson,C,DAL,1999-07-19,180.0,"6' 1""",SWE,L,40,C
8476885,Jacob Trouba,D,NYR,1994-02-26,202.0,"6' 3""",USA,R,8,D
8477455,Jacob de la Rose,L,STL,1995-05-20,216.0,"6' 3""",SWE,L,61,C
8475768,Jaden Schwartz,C,SEA,1992-06-25,190.0,"5' 10""",CAN,L,17,L
8472338,Jaime Sifers,D,MIN,1983-01-18,198.0,"5' 11""",USA,R,48,D
8474596,Jake Allen,G,MTL,1990-08-07,203.0,"6' 2""",CAN,L,34,G
8479402,Jake Bean,D,CBJ,1998-06-09,186.0,"6' 1""",CAN,L,24,D
8476987,Jake Bischoff,D,VGK,1994-07-25,194.0,"6' 1""",USA,L,45,D
8477865,Jake Chelios,D,DET,1991-03-08,185.0,"6' 2""",USA,L,84,D
8481161,Jake Christiansen,D,CBJ,1999-09-12,186.0,"6' 0""",CAN,L,32,D
8478498,Jake DeBrusk,L,BOS,1996-10-17,188.0,"6' 0""",CAN,L,74,L
8477009,Jake Dotchin,D,ANA,1994-03-24,210.0,"6' 3""",CAN,R,21,D
8471352,Jake Dowell,C,MIN,1985-03-04,200.0,"6' 0""",USA,L,18,C
8478133,Jake Evans,C,MTL,1996-06-02,181.0,"6' 1""",CAN,R,71,C
8474581,Jake Gardiner,D,CAR,1990-07-04,203.0,"6' 2""",USA,L,51,D
8477404,Jake Guentzel,L,PIT,1994-10-06,180.0,"5' 11""",USA,L,59,L
8479991,Jake Leschyshyn,C,NYR,1999-03-10,190.0,"5' 11""",USA,L,15,C
8476931,Jake McCabe,D,TOR,1993-10-12,206.0,"6' 1""",USA,L,19,D
8478136,Jake Middleton,D,MIN,1996-01-02,210.0,"6' 3""",CAN,L,67,D
8474162,Jake Muzzin,D,TOR,1989-02-21,213.0,"6' 3""",CAN,L,6,D
8482089,Jake Neighbours,L,STL,2002-03-29,201.0,"6' 0""",CAN,L,63,L
8479979,Jake Oettinger,G,DAL,1998-12-18,225.0,"6' 5""",USA,L,29,G
8482105,Jake Sanderson,D,OTT,2002-07-08,185.0,"6' 2""",USA,L,85,D
8477937,Jake Virtanen,R,VAN,1996-08-17,226.0,"6' 1""",CAN,R,18,R
8478013,Jake Walman,D,DET,1996-02-20,170.0,"6' 1""",CAN,L,46,D
8479345,Jakob Chychrun,D,OTT,1998-03-31,210.0,"6' 2""",USA,L,6,D
8478417,Jakob Forsbacka Karlsson,C,BOS,1996-10-31,184.0,"6' 1""",SWE,R,23,C
8481650,Jakob Lilja,L,CBJ,1993-07-23,196.0,"6' 1""",SWE,L,15,L
8481592,Jakob Pelletier,L,CGY,2001-03-07,160.0,"5' 9""",CAN,L,49,L
8475164,Jakob Silfverberg,R,ANA,1990-10-13,204.0,"6' 1""",SWE,R,33,R
8480231,Jakub Galvas,D,CHI,1999-06-15,161.0,"5' 11""",CZE,L,76,D
8480143,Jakub Jerabek,D,STL,1991-05-12,199.0,"5' 11""",CZE,L,28,D
8471693,Jakub Kindl,D,FLA,1987-02-10,199.0,"6' 3""",CZE,L,46,D
8480880,Jakub Lauko,C,BOS,2000-03-28,196.0,"6' 0""",CZE,L,94,C
8478562,Jakub Nakladal,D,CAR,1987-12-30,212.0,"6' 2""",CZE,R,14,D
8471477,Jakub Petruzalek,C,CAR,1985-04-24,176.0,"5' 10""",CZE,R,56,C
8474161,Jakub Voracek,R,CBJ,1989-08-15,214.0,"6' 2""",CZE,L,93,R
8477944,Jakub Vrana,L,DET,1996-02-28,197.0,"6' 0""",CZE,L,13,L
8478415,Jakub Zboril,D,BOS,1997-02-21,200.0,"6' 0""",CZE,L,67,D
8478970,Jalen Chatfield,D,CAR,1996-05-15,188.0,"6' 1""",USA,R,63,D
8459514,Jamal Mayers,R,CHI,1974-10-24,222.0,"6' 1""",CAN,R,22,R
8480468,James Hamblin,L,EDM,1999-04-27,176.0,"5' 9""",CAN,L,57,L
8471707,James Neal,L,STL,1987-09-03,212.0,"6' 3""",CAN,L,18,L
8473503,James Reimer,G,SJS,1988-03-15,220.0,"6' 2""",CAN,L,34,G
8473536,James Sheppard,C,NYR,1988-04-25,215.0,"6' 1""",CAN,L,45,C
8470222,James Wisniewski,D,CAR,1984-02-21,203.0,"5' 11""",USA,R,21,D
8474674,James Wright,C,WPG,1990-03-24,210.0,"6' 4""",CAN,L,26,C
8474037,James van Riemsdyk,L,PHI,1989-05-04,217.0,"6' 3""",USA,L,25,L
8474657,Jamie Arniel,C,BOS,1989-11-16,183.0,"5' 11""",CAN,R,72,C
8473994,Jamie Benn,L,DAL,1989-07-18,205.0,"6' 2""",CAN,L,14,L
8475190,Jamie Devane,L,TOR,1991-02-20,232.0,"6' 5""",CAN,L,45,L
8475990,Jamie Doornbosch,D,NYI,1990-02-01,198.0,"6' 2""",CAN,L,29,D
8482142,Jamie Drysdale,D,ANA,2002-04-08,175.0,"5' 11""",CAN,R,34,D
8473827,Jamie Fraser,D,NYI,1985-11-17,200.0,"6' 1""",CAN,L,62,D
8475115,Jamie Fritsch,D,PHI,1985-02-25,195.0,"6' 2""",USA,L,51,D
8456588,Jamie Heward,D,T.B,1971-03-30,215.0,"6' 2""",CAN,R,28,D
8459457,Jamie Langenbrunner,R,STL,1975-07-24,205.0,"6' 1""",USA,R,15,R
8467882,Jamie Lundmark,C,TOR,1981-01-16,197.0,"6' 0""",CAN,R,21,C
8473571,Jamie McBain,D,ARI,1988-02-25,195.0,"6' 1""",USA,R,2,D
8473465,Jamie McGinn,L,FLA,1988-08-05,205.0,"6' 1""",CAN,L,88,L
8476467,Jamie Oleksiak,D,SEA,1992-12-21,255.0,"6' 7""",CAN,L,6,D
8470704,Jamie Tardif,R,BOS,1985-01-23,199.0,"6' 0""",CAN,R,68,R
8470699,Jan Hejda,D,COL,1978-06-18,230.0,"6' 4""",CZE,L,8,D
8480890,Jan Jenik,R,ARI,2000-09-15,161.0,"6' 1""",CZE,L,73,R
8473569,Jan Mursak,L,DET,1988-01-20,190.0,"5' 11""",SVN,R,39,L
8480172,Jan Rutta,D,PIT,1990-07-29,200.0,"6' 3""",CZE,R,44,D
8475825,Jani Hakanp,D,DAL,1992-03-31,218.0,"6' 5""",FIN,R,28,D
8468714,Janis Sprukts,C,FLA,1982-01-31,235.0,"6' 3""",LVA,L,40,C
8479511,Janne Kuokkanen,C,NJD,1998-05-25,193.0,"6' 1""",FIN,L,59,L
8471359,Janne Niskala,D,T.B,1981-09-22,187.0,"6' 0""",FIN,L,29,D
8471480,Janne Pesonen,L,PIT,1982-05-11,180.0,"5' 11""",FIN,L,20,L
8471498,Jannik Hansen,R,S.J,1986-03-15,198.0,"6' 1""",DNK,R,36,R
8478424,Jansen Harkins,C,WPG,1997-05-23,182.0,"6' 1""",USA,L,58,C
8471766,Jared Boll,R,ANA,1986-05-13,206.0,"6' 3""",USA,R,40,R
8477225,Jared Coreau,G,DET,1991-11-05,214.0,"6' 5""",CAN,L,31,G
8475174,Jared Cowen,D,OTT,1991-01-25,238.0,"6' 5""",CAN,L,29,D
8477955,Jared McCann,L,SEA,1996-05-31,185.0,"6' 1""",CAN,L,90,C
8472248,Jared Ross,C,PHI,1982-09-18,175.0,"5' 10""",USA,L,42,C
8474716,Jared Spurgeon,D,MIN,1989-11-29,167.0,"5' 9""",CAN,R,46,D
8474615,Jared Staal,R,CAR,1990-08-21,210.0,"6' 4""",CAN,R,13,R
8479994,Jaret Anderson-Dolan,C,LAK,1999-09-12,188.0,"5' 11""",CAN,L,28,C
8467393,Jarkko Ruutu,L,ANA,1975-08-23,204.0,"6' 1""",FIN,L,37,L
8475679,Jarod Palmer,C,MIN,1986-02-10,200.0,"6' 0""",USA,R,79,C
8462042,Jarome Iginla,R,L.A,1977-07-01,210.0,"6' 1""",CAN,R,88,R
8448208,Jaromir Jagr,R,CGY,1972-02-15,230.0,"6' 3""",CZE,L,68,R
8470860,Jaroslav Halak,G,NYR,1985-05-13,185.0,"5' 11""",SVK,L,41,G
8467439,Jaroslav Spacek,D,CAR,1974-02-11,210.0,"6' 0""",CZE,L,8,D
8475797,Jarred Tinordi,D,CHI,1992-02-20,230.0,"6' 6""",USA,L,24,D
8468526,Jarret Stoll,C,MIN,1982-06-24,216.0,"6' 1""",CAN,R,19,C
8475917,Jason Akeson,R,PHI,1990-06-03,185.0,"5' 10""",CAN,R,20,R
8459429,Jason Arnott,C,STL,1974-10-11,220.0,"6' 5""",CAN,R,44,C
8467844,Jason Blake,L,ANA,1973-09-02,190.0,"5' 10""",USA,L,33,L
8466251,Jason Chimera,L,ANA,1979-05-02,215.0,"6' 3""",CAN,L,20,L
8474218,Jason Demers,D,ARI,1988-06-09,195.0,"6' 1""",CAN,R,55,D
8477450,Jason Dickinson,C,CHI,1995-07-04,200.0,"6' 2""",CAN,L,16,C
8474520,Jason Garrison,D,EDM,1984-11-13,218.0,"6' 1""",CAN,L,13,D
8468881,Jason Jaffray,L,WPG,1981-06-30,195.0,"6' 1""",CAN,L,41,L
8476309,Jason Kasdorf,G,BUF,1992-05-18,205.0,"6' 4""",CAN,L,33,G
8467857,Jason Krog,C,VAN,1975-10-09,185.0,"5' 11""",CAN,R,40,C
8467391,Jason LaBarbera,G,ANA,1980-01-18,232.0,"6' 3""",CAN,L,45,G
8469506,Jason Pominville,R,BUF,1982-11-30,180.0,"5' 11""",USA,R,29,R
8480027,Jason Robertson,L,DAL,1999-07-22,210.0,"6' 3""",USA,L,21,L
8458954,Jason Smith,D,OTT,1973-11-02,220.0,"6' 3""",CAN,R,21,D
8469455,Jason Spezza,C,TOR,1983-06-13,215.0,"6' 3""",CAN,R,90,C
8460555,Jason Strudwick,D,EDM,1975-07-17,226.0,"6' 4""",CAN,L,43,D
8466147,Jason Ward,R,T.B,1979-01-16,208.0,"6' 2""",CAN,R,24,R
8468789,Jason Williams,C,PIT,1980-08-11,192.0,"5' 11""",CAN,R,19,C
8475722,Jason Zucker,L,PIT,1992-01-16,183.0,"5' 11""",USA,L,16,L
8481061,Jasper Weatherby,C,SJS,1998-01-22,202.0,"6' 4""",USA,L,26,C
8458543,Jassen Cullimore,D,CHI,1972-12-04,235.0,"6' 5""",CAN,L,5,D
8483530,Jaxson Stauber,G,CHI,1999-04-27,174.0,"6' 3""",USA,L,30,G
8474291,Jay Beagle,C,ARI,1985-10-16,210.0,"6' 3""",CAN,R,83,C
8470151,Jay Bouwmeester,D,STL,1983-09-27,206.0,"6' 4""",CAN,L,19,D
8469531,Jay Harrison,D,WPG,,,,,,,
8467436,Jay Leach,D,N.J,1979-09-02,220.0,"6' 5""",USA,L,33,D
8469508,Jay McClement,C,CAR,1983-03-02,205.0,"6' 1""",CAN,L,18,C
8462045,Jay McKee,D,PIT,1977-09-08,203.0,"6' 4""",CAN,L,74,D
8459454,Jay Pandolfo,L,BOS,1974-12-27,190.0,"6' 1""",USA,L,29,L
8470816,Jay Rosehill,L,PHI,1985-07-16,215.0,"6' 3""",CAN,L,37,L
8477963,Jayce Hawryluk,C,VAN,1996-01-01,196.0,"5' 11""",CAN,R,8,C
8477034,Jaycob Megna,D,SEA,1992-12-10,221.0,"6' 6""",USA,L,44,D
8480304,Jayden Halbgewachs,L,SJS,1997-03-22,160.0,"5' 8""",CAN,L,89,L
8477126,Jayson Megna,C,ANA,1990-02-01,195.0,"6' 1""",USA,R,15,C
8470661,Jean-Francois Jacques,L,ANA,1985-04-29,231.0,"6' 3""",CAN,L,22,L
8476419,Jean-Gabriel Pageau,C,NYI,1992-11-11,184.0,"5' 10""",CAN,R,44,C
8482147,Jean-Luc Foudy,C,COL,2002-05-13,177.0,"5' 11""",CAN,R,93,C
8468745,Jean-Philippe Cote,D,T.B,1982-04-22,216.0,"6' 2""",CAN,L,22,D
8477520,Jean-Sebastien Dea,C,ARI,1994-02-08,175.0,"5' 11""",CAN,R,39,C
8462044,Jean-Sebastien Giguere,G,COL,1977-05-16,202.0,"6' 1""",CAN,L,35,G
8470580,Jed Ortmeyer,R,MIN,1978-09-03,200.0,"6' 0""",USA,R,41,R
8470604,Jeff Carter,C,PIT,1985-01-01,219.0,"6' 3""",CAN,R,77,C
8470074,Jeff Deslauriers,G,ANA,1984-05-15,203.0,"6' 4""",CAN,R,38,G
8468113,Jeff Finger,D,TOR,1979-12-18,209.0,"6' 1""",USA,R,4,D
8471712,Jeff Frazee,G,N.J,1987-05-13,195.0,"6' 0""",USA,L,31,G
8471301,Jeff Glass,G,CHI,1985-11-19,206.0,"6' 3""",CAN,L,30,G
8467831,Jeff Halpern,C,ARI,1976-05-03,190.0,"6' 0""",USA,R,14,C
8470373,Jeff Hamilton,C,TOR,1977-09-04,185.0,"5' 10""",USA,R,51,C
8470004,Jeff Hoggan,R,ARI,1978-02-01,193.0,"6' 1""",CAN,L,28,R
8482408,Jeff Malott,L,WPG,,,,,,,
8474511,Jeff Penner,D,BOS,1987-04-13,183.0,"5' 10""",CAN,R,62,D
8473507,Jeff Petry,D,PIT,1987-12-09,197.0,"6' 3""",USA,R,26,D
8471240,Jeff Schultz,D,L.A,1986-02-25,225.0,"6' 6""",CAN,L,55,D
8475784,Jeff Skinner,L,BUF,1992-05-16,187.0,"5' 11""",CAN,L,53,L
8468510,Jeff Taffe,L,MIN,1981-02-19,207.0,"6' 3""",USA,L,23,L
8470620,Jeff Tambellini,L,VAN,,,,,,,
8469480,Jeff Woywitka,D,NYR,1983-09-01,227.0,"6' 3""",CAN,L,29,D
8473553,Jeff Zatkoff,G,L.A,1987-06-09,186.0,"6' 2""",USA,L,35,G
8479705,Jeffrey Viel,L,SJS,1997-01-28,197.0,"6' 0""",CAN,L,63,L
8459024,Jere Lehtinen,R,DAL,1973-06-24,194.0,"6' 0""",FIN,R,26,R
8470651,Jeremy Colliton,C,NYI,1985-01-13,214.0,"6' 2""",CAN,R,37,C
8479602,Jeremy Davies,D,BUF,1996-12-04,180.0,"5' 11""",CAN,L,38,D
8471781,Jeremy Duchesne,G,PHI,1986-10-17,201.0,"6' 0""",USA,L,35,G
8478468,Jeremy Lauzon,D,NSH,1997-04-28,204.0,"6' 1""",CAN,L,79,D
8475214,Jeremy Morin,L,CBJ,1991-04-16,195.0,"6' 1""",USA,R,33,L
